SnomedCTConceptId,Term,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30124811000001106,Enalapril 5mg tablets (Mawdsley-Brooks & Company Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30124811000001106,Enalapril 5mg tablets (Mawdsley-Brooks & Company Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30125011000001101,Enalapril 10mg tablets (Mawdsley-Brooks & Company Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30125011000001101,Enalapril 10mg tablets (Mawdsley-Brooks & Company Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30125211000001106,Enalapril 20mg tablets (Mawdsley-Brooks & Company Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30125211000001106,Enalapril 20mg tablets (Mawdsley-Brooks & Company Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30221211000001106,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Mawdsley-Brooks & Company Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30221211000001106,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Mawdsley-Brooks & Company Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30221411000001105,Lisinopril 2.5mg tablets (Mawdsley-Brooks & Company Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30221411000001105,Lisinopril 2.5mg tablets (Mawdsley-Brooks & Company Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30221611000001108,Lisinopril 5mg tablets (Mawdsley-Brooks & Company Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30221611000001108,Lisinopril 5mg tablets (Mawdsley-Brooks & Company Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30221811000001107,Lisinopril 10mg tablets (Mawdsley-Brooks & Company Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30221811000001107,Lisinopril 10mg tablets (Mawdsley-Brooks & Company Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30222011000001109,Lisinopril 20mg tablets (Mawdsley-Brooks & Company Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30222011000001109,Lisinopril 20mg tablets (Mawdsley-Brooks & Company Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30223811000001106,Lisinopril 5mg/5ml oral solution sugar free (Rosemont Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30223811000001106,Lisinopril 5mg/5ml oral solution sugar free (Rosemont Pharmaceuticals Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30223811000001106,Lisinopril 5mg/5ml oral solution sugar free (Essential Pharmaceuticals Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30223811000001106,Lisinopril 5mg/5ml oral solution sugar free (Essential Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30274411000001108,Tritace 2.5mg tablets (Waymade Healthcare Plc) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30274411000001108,Tritace 2.5mg tablets (Waymade Healthcare Plc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30275211000001105,Zestril 10mg tablets (Waymade Healthcare Plc) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30275211000001105,Zestril 10mg tablets (Waymade Healthcare Plc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30801411000001106,Lisinopril 5mg/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30801411000001106,Lisinopril 5mg/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30834411000001100,Trandolapril 500microgram capsules (DE Pharmaceuticals) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30834411000001100,Trandolapril 500microgram capsules (DE Pharmaceuticals),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30856611000001105,Perindopril erbumine 4mg tablets (Mawdsley-Brooks & Company Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30856611000001105,Perindopril erbumine 4mg tablets (Mawdsley-Brooks & Company Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30856811000001109,Perindopril erbumine 8mg tablets (Mawdsley-Brooks & Company Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30856811000001109,Perindopril erbumine 8mg tablets (Mawdsley-Brooks & Company Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30861511000001109,Quinapril 5mg tablets (Mawdsley-Brooks & Company Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30861511000001109,Quinapril 5mg tablets (Mawdsley-Brooks & Company Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30861711000001104,Quinapril 10mg tablets (Mawdsley-Brooks & Company Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30861711000001104,Quinapril 10mg tablets (Mawdsley-Brooks & Company Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30861911000001102,Quinapril 20mg tablets (Mawdsley-Brooks & Company Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30861911000001102,Quinapril 20mg tablets (Mawdsley-Brooks & Company Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30862111000001105,Quinapril 40mg tablets (Mawdsley-Brooks & Company Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30862111000001105,Quinapril 40mg tablets (Mawdsley-Brooks & Company Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30865311000001101,Ramipril 1.25mg capsules (Mawdsley-Brooks & Company Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30865311000001101,Ramipril 1.25mg capsules (Mawdsley-Brooks & Company Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30866311000001106,Ramipril 2.5mg capsules (Mawdsley-Brooks & Company Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30866311000001106,Ramipril 2.5mg capsules (Mawdsley-Brooks & Company Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30866711000001105,Ramipril 5mg capsules (Mawdsley-Brooks & Company Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30866711000001105,Ramipril 5mg capsules (Mawdsley-Brooks & Company Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30867211000001101,Ramipril 10mg capsules (Mawdsley-Brooks & Company Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30867211000001101,Ramipril 10mg capsules (Mawdsley-Brooks & Company Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30867511000001103,Ramipril 2.5mg tablets (Mawdsley-Brooks & Company Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30867511000001103,Ramipril 2.5mg tablets (Mawdsley-Brooks & Company Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30867711000001108,Ramipril 5mg tablets (Mawdsley-Brooks & Company Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30867711000001108,Ramipril 5mg tablets (Mawdsley-Brooks & Company Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30867911000001105,Ramipril 10mg tablets (Mawdsley-Brooks & Company Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30867911000001105,Ramipril 10mg tablets (Mawdsley-Brooks & Company Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30940611000001104,Trandolapril 1mg capsules (Mawdsley-Brooks & Company Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30940611000001104,Trandolapril 1mg capsules (Mawdsley-Brooks & Company Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30940811000001100,Trandolapril 2mg capsules (Mawdsley-Brooks & Company Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30940811000001100,Trandolapril 2mg capsules (Mawdsley-Brooks & Company Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30941011000001102,Trandolapril 4mg capsules (Mawdsley-Brooks & Company Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30941011000001102,Trandolapril 4mg capsules (Mawdsley-Brooks & Company Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30987911000001102,Lisinopril 5mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30987911000001102,Lisinopril 5mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32496811000001101,Ramipril 1.25mg capsules (Brown & Burk UK Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32496811000001101,Ramipril 1.25mg capsules (Brown & Burk UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32497011000001105,Ramipril 2.5mg capsules (Brown & Burk UK Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32497011000001105,Ramipril 2.5mg capsules (Brown & Burk UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32497211000001100,Ramipril 5mg capsules (Brown & Burk UK Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32497211000001100,Ramipril 5mg capsules (Brown & Burk UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32497411000001101,Ramipril 10mg capsules (Brown & Burk UK Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32497411000001101,Ramipril 10mg capsules (Brown & Burk UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32875411000001106,Perindopril erbumine 3mg/5ml oral solution (Special Order) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32875411000001106,Perindopril erbumine 3mg/5ml oral solution (Special Order),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32880611000001107,Perindopril erbumine 3mg/5ml oral solution (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32880611000001107,Perindopril erbumine 3mg/5ml oral solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33586411000001104,Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets (Viatris UK Healthcare Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33586411000001104,Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets (Viatris UK Healthcare Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33586411000001104,Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets (Mylan Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33586411000001104,Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets (Mylan Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33586411000001104,Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets (Mylan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34747211000001107,Ramipril 1.25mg capsules (Wockhardt UK Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34747211000001107,Ramipril 1.25mg capsules (Wockhardt UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34747411000001106,Ramipril 2.5mg capsules (Wockhardt UK Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34747411000001106,Ramipril 2.5mg capsules (Wockhardt UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34747611000001109,Ramipril 5mg capsules (Wockhardt UK Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34747611000001109,Ramipril 5mg capsules (Wockhardt UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34747811000001108,Ramipril 10mg capsules (Wockhardt UK Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34747811000001108,Ramipril 10mg capsules (Wockhardt UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30104911000001107,Trandolapril 4mg capsules (DE Pharmaceuticals) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30104911000001107,Trandolapril 4mg capsules (DE Pharmaceuticals),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30104711000001105,Trandolapril 2mg capsules (DE Pharmaceuticals) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30104711000001105,Trandolapril 2mg capsules (DE Pharmaceuticals),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30104511000001100,Trandolapril 1mg capsules (DE Pharmaceuticals) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30104511000001100,Trandolapril 1mg capsules (DE Pharmaceuticals),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30087811000001103,Ramipril 2.5mg tablets (DE Pharmaceuticals) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30087811000001103,Ramipril 2.5mg tablets (DE Pharmaceuticals),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30087611000001102,Ramipril 1.25mg tablets (DE Pharmaceuticals) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30087611000001102,Ramipril 1.25mg tablets (DE Pharmaceuticals),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30087411000001100,Ramipril 10mg capsules (DE Pharmaceuticals) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30087411000001100,Ramipril 10mg capsules (DE Pharmaceuticals),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30087211000001104,Ramipril 2.5mg/5ml oral solution sugar free (DE Pharmaceuticals) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30087211000001104,Ramipril 2.5mg/5ml oral solution sugar free (DE Pharmaceuticals),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30084811000001107,Quinapril 40mg tablets (DE Pharmaceuticals) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30084811000001107,Quinapril 40mg tablets (DE Pharmaceuticals),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29984111000001107,Perindopril tosilate 5mg tablets (Sigma Pharmaceuticals Plc) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29984111000001107,Perindopril tosilate 5mg tablets (Sigma Pharmaceuticals Plc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29983911000001108,Perindopril tosilate 2.5mg tablets (Sigma Pharmaceuticals Plc) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29983911000001108,Perindopril tosilate 2.5mg tablets (Sigma Pharmaceuticals Plc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29983711000001106,Perindopril tosilate 10mg tablets (Sigma Pharmaceuticals Plc) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29983711000001106,Perindopril tosilate 10mg tablets (Sigma Pharmaceuticals Plc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28779811000001103,Ramipril 2.5mg capsules (Ennogen Pharma Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28779811000001103,Ramipril 2.5mg capsules (Ennogen Pharma Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28779611000001102,Ramipril 1.25mg capsules (Ennogen Pharma Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28779611000001102,Ramipril 1.25mg capsules (Ennogen Pharma Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27695411000001108,Quinapril 40mg tablets (Lupin (Europe) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27695411000001108,Quinapril 40mg tablets (Lupin (Europe) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27695411000001108,Quinapril 40mg tablets (Lupin Healthcare (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27618511000001100,Quinapril 20mg tablets (Lupin (Europe) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27618511000001100,Quinapril 20mg tablets (Lupin (Europe) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27618511000001100,Quinapril 20mg tablets (Lupin Healthcare (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27617011000001107,Quinapril 10mg tablets (Lupin (Europe) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27617011000001107,Quinapril 10mg tablets (Lupin (Europe) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27617011000001107,Quinapril 10mg tablets (Lupin Healthcare (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27615511000001108,Quinapril 5mg tablets (Lupin (Europe) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27615511000001108,Quinapril 5mg tablets (Lupin (Europe) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27615511000001108,Quinapril 5mg tablets (Lupin Healthcare (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27377811000001104,Lisinopril 20mg tablets (Lupin (Europe) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27377811000001104,Lisinopril 20mg tablets (Lupin (Europe) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27377811000001104,Lisinopril 20mg tablets (Lupin Healthcare (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27377611000001103,Lisinopril 10mg tablets (Lupin (Europe) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27377611000001103,Lisinopril 10mg tablets (Lupin (Europe) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27377611000001103,Lisinopril 10mg tablets (Lupin Healthcare (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27377411000001101,Lisinopril 5mg tablets (Lupin (Europe) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27377411000001101,Lisinopril 5mg tablets (Lupin (Europe) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27377411000001101,Lisinopril 5mg tablets (Lupin Healthcare (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27377211000001100,Lisinopril 2.5mg tablets (Lupin (Europe) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27377211000001100,Lisinopril 2.5mg tablets (Lupin (Europe) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27377211000001100,Lisinopril 2.5mg tablets (Lupin Healthcare (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26783411000001100,Perindopril erbumine 8mg tablets (Tillomed Laboratories Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26783411000001100,Perindopril erbumine 8mg tablets (Tillomed Laboratories Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26783111000001105,Perindopril erbumine 4mg tablets (Tillomed Laboratories Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26783111000001105,Perindopril erbumine 4mg tablets (Tillomed Laboratories Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26782611000001107,Perindopril erbumine 2mg tablets (Tillomed Laboratories Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26782611000001107,Perindopril erbumine 2mg tablets (Tillomed Laboratories Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24603511000001102,Perindopril erbumine 8mg / Amlodipine 5mg tablets (Alliance Healthcare (Distribution) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24603511000001102,Perindopril erbumine 8mg / Amlodipine 5mg tablets (Alliance Healthcare (Distribution) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24603311000001108,Perindopril erbumine 4mg / Amlodipine 10mg tablets (Alliance Healthcare (Distribution) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24603311000001108,Perindopril erbumine 4mg / Amlodipine 10mg tablets (Alliance Healthcare (Distribution) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24603111000001106,Perindopril erbumine 4mg / Amlodipine 5mg tablets (Alliance Healthcare (Distribution) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24603111000001106,Perindopril erbumine 4mg / Amlodipine 5mg tablets (Alliance Healthcare (Distribution) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23881711000001101,Enalapril 2.5mg tablets (Doncaster Pharmaceuticals Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23881711000001101,Enalapril 2.5mg tablets (Doncaster Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23881711000001101,Enalapril 2.5mg tablets (DE Pharmaceuticals),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23881511000001106,Enalapril 10mg tablets (Doncaster Pharmaceuticals Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23881511000001106,Enalapril 10mg tablets (Doncaster Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23881511000001106,Enalapril 10mg tablets (DE Pharmaceuticals),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23707511000001102,Captopril 5mg/5ml oral solution sugar free (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23707511000001102,Captopril 5mg/5ml oral solution sugar free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23707311000001108,Captopril 25mg/5ml oral solution sugar free (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23707311000001108,Captopril 25mg/5ml oral solution sugar free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23682011000001102,Noyada 5mg/5ml oral solution (Martindale Pharmaceuticals Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23682011000001102,Noyada 5mg/5ml oral solution (Martindale Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23681711000001107,Noyada 25mg/5ml oral solution (Martindale Pharmaceuticals Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23681711000001107,Noyada 25mg/5ml oral solution (Martindale Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30251811000001106,Lisinopril 5mg/5ml oral solution sugar free (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30251811000001106,Lisinopril 5mg/5ml oral solution sugar free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35165211000001107,Lisinopril 5mg tablets (Milpharm Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35165211000001107,Lisinopril 5mg tablets (Milpharm Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35165211000001107,Lisinopril 5mg tablets (Aurobindo Pharma Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35165211000001107,Lisinopril 5mg tablets (Aurobindo Pharma Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35165411000001106,Lisinopril 10mg tablets (Milpharm Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35165411000001106,Lisinopril 10mg tablets (Milpharm Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35165411000001106,Lisinopril 10mg tablets (Aurobindo Pharma Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35165411000001106,Lisinopril 10mg tablets (Aurobindo Pharma Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35165611000001109,Lisinopril 20mg tablets (Milpharm Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35165611000001109,Lisinopril 20mg tablets (Milpharm Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35165611000001109,Lisinopril 20mg tablets (Aurobindo Pharma Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35165611000001109,Lisinopril 20mg tablets (Aurobindo Pharma Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8319811000001105,Captopril 3.125mg/5ml oral solution (Special Order) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8319811000001105,Captopril 3.125mg/5ml oral solution (Special Order),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8320111000001102,Captopril 500micrograms/5ml oral solution (Special Order) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8320111000001102,Captopril 500micrograms/5ml oral solution (Special Order),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8320811000001109,Captopril 3.125mg/5ml oral suspension (Special Order) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8320811000001109,Captopril 3.125mg/5ml oral suspension (Special Order),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8321211000001102,Captopril 50mg/5ml oral solution (Special Order) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8321211000001102,Captopril 50mg/5ml oral solution (Special Order),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8321811000001101,Captopril 50mg/5ml oral suspension (Special Order) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8321811000001101,Captopril 50mg/5ml oral suspension (Special Order),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8322111000001103,Captopril 4mg/5ml oral solution (Special Order) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8322111000001103,Captopril 4mg/5ml oral solution (Special Order),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8322411000001108,Captopril 6.25mg/5ml oral solution (Special Order) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8322411000001108,Captopril 6.25mg/5ml oral solution (Special Order),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8323311000001106,Captopril 4mg/5ml oral suspension (Special Order) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8323311000001106,Captopril 4mg/5ml oral suspension (Special Order),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8323611000001101,Captopril 6.5mg/5ml oral solution (Special Order) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8323611000001101,Captopril 6.5mg/5ml oral solution (Special Order),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8324011000001105,Captopril 3mg/5ml oral solution (Special Order) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8324011000001105,Captopril 3mg/5ml oral solution (Special Order),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8324211000001100,Captopril 6.5mg/5ml oral suspension (Special Order) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8324211000001100,Captopril 6.5mg/5ml oral suspension (Special Order),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8324711000001107,Captopril 9mg/5ml oral solution (Special Order) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8324711000001107,Captopril 9mg/5ml oral solution (Special Order),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8324811000001104,Captopril 3mg/5ml oral suspension (Special Order) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
